filename, totalwords, totalkwds, Tax, Legal, Fin, Sys, Idio, rm_totalwords, rm_totalkwds, rm_Tax, rm_Legal, rm_Fin, rm_Sys, rm_Idio, rate_totalwords, rate_totalkwds, rate_Tax, rate_Legal, rate_Fin, rate_Sys, rate_Idio, techindustry_totalwords, techindustry_totalkwds, techindustry_Tax, techindustry_Legal, techindustry_Fin, techindustry_Sys, techindustry_Idio, investment_totalwords, investment_totalkwds, investment_Tax, investment_Legal, investment_Fin, investment_Sys, investment_Idio, expansion_totalwords, expansion_totalkwds, expansion_Tax, expansion_Legal, expansion_Fin, expansion_Sys, expansion_Idio, purchsales_totalwords, purchsales_totalkwds, purchsales_Tax, purchsales_Legal, purchsales_Fin, purchsales_Sys, purchsales_Idio, rd_totalwords, rd_totalkwds, rd_Tax, rd_Legal, rd_Fin, rd_Sys, rd_Idio, image_totalwords, image_totalkwds, image_Tax, image_Legal, image_Fin, image_Sys, image_Idio, shares_totalwords, shares_totalkwds, shares_Tax, shares_Legal, shares_Fin, shares_Sys, shares_Idio, merge_totalwords, merge_totalkwds, merge_Tax, merge_Legal, merge_Fin, merge_Sys, merge_Idio, manage_totalwords, manage_totalkwds, manage_Tax, manage_Legal, manage_Fin, manage_Sys, manage_Idio, rule_totalwords, rule_totalkwds, rule_Tax, rule_Legal, rule_Fin, rule_Sys, rule_Idio, lawsuit_totalwords, lawsuit_totalkwds, lawsuit_Tax, lawsuit_Legal, lawsuit_Fin, lawsuit_Sys, lawsuit_Idio, else_totalwords, else_totalkwds, else_Tax, else_Legal, else_Fin, else_Sys, else_Idio, crisis_totalwords, crisis_totalkwds, crisis_Tax, crisis_Legal, crisis_Fin, crisis_Sys, crisis_Idio, other_totalwords, other_totalkwds, other_Tax, other_Legal, other_Fin, other_Sys, other_Idio, 
1231聯華食品, 557, 59, 1, 3, 4, 33, 18, 0, 0, 0, 0, 0, 0, 0, 179, 33, 0, 0, 4, 24, 5, 11, 1, 0, 0, 0, 0, 1, 76, 5, 0, 2, 0, 3, 0, 20, 5, 0, 0, 0, 1, 4, 24, 2, 0, 0, 0, 0, 2, 58, 3, 0, 0, 0, 0, 3, 10, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 88, 4, 1, 0, 0, 2, 1, 36, 5, 0, 1, 0, 3, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
1521大億, 915, 86, 1, 5, 4, 51, 25, 0, 0, 0, 0, 0, 0, 0, 364, 43, 1, 0, 4, 30, 8, 37, 4, 0, 0, 0, 1, 3, 153, 10, 0, 2, 0, 8, 0, 13, 2, 0, 0, 0, 0, 2, 11, 1, 0, 0, 0, 0, 1, 131, 14, 0, 0, 0, 6, 8, 34, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 13, 2, 0, 0, 0, 0, 2, 14, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 55, 10, 0, 3, 0, 6, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
2506太設, 2731, 130, 3, 49, 9, 49, 20, 359, 7, 0, 1, 1, 2, 3, 175, 21, 3, 0, 3, 13, 2, 50, 4, 0, 0, 0, 3, 1, 56, 3, 0, 0, 0, 3, 0, 26, 3, 0, 0, 0, 1, 2, 40, 4, 0, 1, 0, 0, 3, 58, 2, 0, 0, 1, 1, 0, 61, 4, 0, 0, 1, 1, 2, 65, 0, 0, 0, 0, 0, 0, 11, 2, 0, 0, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 39, 1, 0, 0, 0, 1, 0, 1775, 79, 0, 47, 3, 24, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
3057喬鼎, 1343, 149, 0, 2, 7, 84, 56, 0, 0, 0, 0, 0, 0, 0, 358, 57, 0, 1, 5, 42, 9, 170, 10, 0, 0, 0, 3, 7, 196, 38, 0, 0, 2, 35, 1, 11, 1, 0, 0, 0, 0, 1, 59, 3, 0, 0, 0, 0, 3, 257, 24, 0, 0, 0, 4, 20, 120, 5, 0, 0, 0, 0, 5, 17, 0, 0, 0, 0, 0, 0, 58, 6, 0, 0, 0, 0, 6, 10, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 60, 5, 0, 1, 0, 0, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
3052夆典, 396, 30, 0, 5, 2, 16, 7, 0, 0, 0, 0, 0, 0, 0, 83, 11, 0, 0, 2, 8, 1, 13, 1, 0, 0, 0, 0, 1, 69, 5, 0, 0, 0, 5, 0, 9, 1, 0, 0, 0, 0, 1, 46, 4, 0, 0, 0, 1, 3, 8, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 41, 7, 0, 5, 0, 2, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
1449佳和, 2453, 254, 0, 20, 9, 86, 139, 2041, 236, 0, 17, 9, 79, 131, 0, 0, 0, 0, 0, 0, 0, 24, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 1, 241, 4, 0, 0, 0, 1, 3, 11, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 53, 10, 0, 3, 0, 6, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
1453大將, 303, 37, 0, 3, 2, 20, 12, 0, 0, 0, 0, 0, 0, 0, 114, 29, 0, 1, 2, 19, 7, 38, 1, 0, 0, 0, 0, 1, 23, 1, 0, 0, 0, 1, 0, 9, 1, 0, 0, 0, 0, 1, 12, 2, 0, 0, 0, 0, 2, 24, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 7, 2, 0, 2, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
6235華孚, 711, 61, 0, 4, 4, 37, 16, 127, 9, 0, 3, 0, 3, 3, 203, 33, 0, 0, 4, 24, 5, 28, 2, 0, 0, 0, 0, 2, 120, 9, 0, 0, 0, 9, 0, 16, 1, 0, 0, 0, 0, 1, 51, 3, 0, 0, 0, 1, 2, 9, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 38, 1, 0, 0, 0, 0, 1, 24, 2, 0, 0, 0, 0, 2, 16, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 11, 1, 0, 1, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
1323永裕, 867, 89, 0, 6, 4, 52, 27, 0, 0, 0, 0, 0, 0, 0, 322, 41, 0, 1, 4, 31, 5, 49, 6, 0, 0, 0, 2, 4, 68, 5, 0, 1, 0, 4, 0, 9, 1, 0, 0, 0, 0, 1, 73, 10, 0, 0, 0, 5, 5, 125, 14, 0, 0, 0, 4, 10, 27, 1, 0, 1, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 55, 10, 0, 3, 0, 6, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 
1527鑽全, 546, 49, 0, 4, 2, 28, 15, 0, 0, 0, 0, 0, 0, 0, 118, 18, 0, 0, 2, 15, 1, 23, 2, 0, 0, 0, 0, 2, 59, 3, 0, 0, 0, 3, 0, 17, 2, 0, 0, 0, 0, 2, 53, 3, 0, 0, 0, 0, 3, 65, 4, 0, 0, 0, 1, 3, 34, 2, 0, 0, 0, 1, 1, 24, 0, 0, 0, 0, 0, 0, 16, 2, 0, 0, 0, 0, 2, 18, 0, 0, 0, 0, 0, 0, 47, 3, 0, 1, 0, 2, 0, 58, 10, 0, 3, 0, 6, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 
1305華夏, 1639, 154, 12, 13, 9, 72, 48, 229, 19, 0, 4, 0, 9, 6, 170, 31, 0, 0, 2, 24, 5, 94, 10, 0, 1, 0, 4, 5, 181, 14, 1, 0, 2, 11, 0, 15, 2, 0, 0, 0, 0, 2, 49, 5, 0, 0, 1, 1, 3, 134, 10, 0, 0, 1, 2, 7, 28, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 14, 2, 0, 0, 0, 0, 2, 18, 0, 0, 0, 0, 0, 0, 460, 38, 11, 3, 3, 8, 13, 80, 12, 0, 3, 0, 8, 1, 40, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 10, 0, 1, 0, 5, 4, 
9924福興, 668, 83, 0, 5, 4, 53, 21, 0, 0, 0, 0, 0, 0, 0, 226, 39, 0, 1, 4, 27, 7, 47, 7, 0, 1, 0, 4, 2, 88, 16, 0, 0, 0, 16, 0, 12, 1, 0, 0, 0, 0, 1, 12, 1, 0, 0, 0, 0, 1, 97, 11, 0, 1, 0, 2, 8, 33, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 50, 1, 0, 0, 0, 1, 0, 46, 6, 0, 2, 0, 3, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
2017官田鋼, 782, 71, 0, 9, 7, 40, 15, 82, 4, 0, 1, 0, 0, 3, 120, 27, 0, 0, 7, 18, 2, 11, 1, 0, 0, 0, 0, 1, 121, 12, 0, 1, 0, 11, 0, 10, 1, 0, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 1, 32, 2, 0, 0, 0, 1, 1, 11, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 238, 18, 0, 6, 0, 10, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 4, 0, 1, 0, 0, 3, 
2527宏璟, 333, 25, 0, 4, 0, 12, 9, 0, 0, 0, 0, 0, 0, 0, 72, 12, 0, 0, 0, 8, 4, 11, 1, 0, 0, 0, 0, 1, 60, 4, 0, 0, 0, 4, 0, 9, 1, 0, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 13, 2, 0, 0, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 28, 4, 0, 4, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2616山隆, 482, 39, 0, 4, 2, 23, 10, 0, 0, 0, 0, 0, 0, 0, 14, 3, 0, 0, 0, 2, 1, 43, 8, 0, 0, 0, 4, 4, 36, 2, 0, 0, 0, 2, 0, 8, 1, 0, 0, 0, 0, 1, 8, 1, 0, 0, 0, 0, 1, 16, 0, 0, 0, 0, 0, 0, 28, 1, 0, 1, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 23, 1, 0, 0, 0, 1, 0, 20, 2, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 19, 0, 1, 2, 14, 2, 
2535達欣工, 973, 112, 0, 24, 7, 49, 32, 0, 0, 0, 0, 0, 0, 0, 98, 17, 0, 0, 3, 9, 5, 11, 1, 0, 0, 0, 0, 1, 56, 3, 0, 0, 0, 3, 0, 11, 1, 0, 0, 0, 0, 1, 33, 3, 0, 0, 0, 0, 3, 236, 20, 0, 1, 0, 6, 13, 10, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 12, 1, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 449, 66, 0, 23, 4, 31, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
1476儒鴻, 796, 76, 0, 5, 3, 38, 30, 0, 0, 0, 0, 0, 0, 0, 111, 19, 0, 0, 2, 15, 2, 10, 1, 0, 0, 0, 0, 1, 103, 7, 0, 0, 1, 6, 0, 13, 1, 0, 0, 0, 0, 1, 75, 5, 0, 0, 0, 2, 3, 347, 33, 0, 3, 0, 9, 21, 11, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 13, 1, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 52, 9, 0, 2, 0, 6, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
8404F-百和, 1180, 116, 0, 11, 3, 60, 42, 0, 0, 0, 0, 0, 0, 0, 194, 37, 0, 0, 2, 28, 7, 55, 4, 0, 0, 0, 0, 4, 217, 24, 0, 2, 0, 22, 0, 38, 2, 0, 0, 0, 0, 2, 92, 11, 0, 0, 0, 2, 9, 123, 13, 0, 0, 1, 3, 9, 29, 2, 0, 1, 0, 0, 1, 110, 4, 0, 1, 0, 0, 3, 10, 1, 0, 0, 0, 0, 1, 47, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 200, 18, 0, 7, 0, 5, 6, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
8411F-福貞, 2893, 339, 59, 34, 23, 132, 91, 0, 0, 0, 0, 0, 0, 0, 118, 27, 0, 0, 3, 16, 8, 46, 7, 0, 0, 0, 3, 4, 95, 12, 0, 0, 1, 8, 3, 47, 11, 0, 0, 0, 3, 8, 85, 11, 0, 0, 2, 3, 6, 33, 7, 0, 0, 0, 3, 4, 54, 4, 0, 0, 0, 1, 3, 19, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 53, 5, 0, 0, 0, 3, 2, 14, 4, 0, 2, 0, 1, 1, 2303, 250, 59, 32, 17, 91, 51, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
2109華豐, 1022, 31, 0, 3, 0, 15, 13, 0, 0, 0, 0, 0, 0, 0, 663, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 64, 7, 0, 0, 0, 6, 1, 9, 1, 0, 0, 0, 0, 1, 68, 11, 0, 0, 0, 4, 7, 33, 3, 0, 1, 0, 2, 0, 27, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 32, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 60, 7, 0, 2, 0, 3, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
9926新海, 410, 42, 0, 6, 1, 20, 15, 0, 0, 0, 0, 0, 0, 0, 40, 10, 0, 0, 0, 8, 2, 43, 5, 0, 1, 0, 2, 2, 38, 2, 0, 0, 0, 2, 0, 30, 3, 0, 0, 0, 1, 2, 43, 5, 0, 0, 1, 3, 1, 32, 5, 0, 1, 0, 1, 3, 34, 4, 0, 2, 0, 1, 1, 26, 1, 0, 0, 0, 0, 1, 16, 2, 0, 0, 0, 0, 2, 29, 0, 0, 0, 0, 0, 0, 34, 1, 0, 0, 0, 0, 1, 34, 4, 0, 2, 0, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
3519綠能, 1225, 135, 0, 5, 12, 83, 35, 0, 0, 0, 0, 0, 0, 0, 379, 76, 0, 2, 12, 54, 8, 52, 3, 0, 0, 0, 0, 3, 164, 9, 0, 0, 0, 6, 3, 81, 6, 0, 0, 0, 2, 4, 63, 5, 0, 0, 0, 1, 4, 309, 27, 0, 0, 0, 16, 11, 21, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 40, 2, 0, 1, 0, 1, 0, 40, 6, 0, 2, 0, 3, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 
2442新美齊, 390, 31, 0, 7, 0, 16, 8, 0, 0, 0, 0, 0, 0, 0, 50, 8, 0, 0, 0, 7, 1, 11, 1, 0, 0, 0, 0, 1, 67, 5, 0, 2, 0, 3, 0, 10, 1, 0, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 1, 90, 2, 0, 1, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 81, 12, 0, 4, 0, 6, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
1717長興, 591, 76, 0, 9, 8, 38, 21, 0, 0, 0, 0, 0, 0, 0, 62, 11, 0, 0, 2, 6, 3, 45, 8, 0, 0, 0, 3, 5, 49, 5, 0, 0, 0, 5, 0, 28, 7, 0, 0, 1, 4, 2, 28, 5, 0, 0, 0, 2, 3, 72, 6, 0, 0, 0, 5, 1, 29, 3, 0, 0, 2, 1, 0, 26, 0, 0, 0, 0, 0, 0, 13, 2, 0, 0, 0, 0, 2, 20, 0, 0, 0, 0, 0, 0, 40, 1, 0, 1, 0, 0, 0, 166, 28, 0, 8, 3, 12, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
2448晶電, 691, 47, 0, 4, 1, 20, 22, 0, 0, 0, 0, 0, 0, 0, 162, 15, 0, 1, 1, 11, 2, 46, 7, 0, 0, 0, 2, 5, 58, 1, 0, 0, 0, 1, 0, 40, 4, 0, 0, 0, 1, 3, 61, 4, 0, 0, 0, 0, 4, 78, 5, 0, 0, 0, 0, 5, 11, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 53, 9, 0, 3, 0, 5, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2324仁寶, 1170, 112, 5, 5, 6, 54, 42, 0, 0, 0, 0, 0, 0, 0, 457, 44, 5, 0, 3, 29, 7, 94, 19, 0, 0, 0, 3, 16, 181, 16, 0, 0, 3, 13, 0, 9, 1, 0, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 1, 107, 14, 0, 0, 0, 3, 11, 92, 3, 0, 2, 0, 0, 1, 18, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 59, 9, 0, 3, 0, 4, 2, 80, 4, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
2514龍邦, 1008, 80, 0, 10, 7, 49, 14, 0, 0, 0, 0, 0, 0, 0, 81, 14, 0, 0, 1, 9, 4, 32, 1, 0, 0, 0, 0, 1, 67, 5, 0, 0, 0, 4, 1, 14, 2, 0, 0, 0, 0, 2, 23, 2, 0, 0, 0, 0, 2, 32, 1, 0, 0, 0, 0, 1, 25, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 2, 0, 0, 0, 0, 2, 12, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 638, 53, 0, 10, 6, 36, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
1806冠軍, 368, 35, 0, 1, 4, 20, 10, 0, 0, 0, 0, 0, 0, 0, 14, 3, 0, 0, 0, 2, 1, 13, 1, 0, 0, 0, 0, 1, 152, 21, 0, 0, 4, 17, 0, 11, 1, 0, 0, 0, 0, 1, 10, 1, 0, 0, 0, 0, 1, 67, 6, 0, 0, 0, 1, 5, 10, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 5, 1, 0, 1, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 
1464得力, 612, 65, 0, 8, 4, 37, 16, 0, 0, 0, 0, 0, 0, 0, 104, 23, 0, 0, 4, 15, 4, 12, 1, 0, 0, 0, 0, 1, 121, 13, 0, 2, 0, 8, 3, 9, 1, 0, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 1, 30, 2, 0, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 54, 12, 0, 5, 0, 6, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 11, 0, 1, 0, 7, 3, 
2228劍麟, 538, 56, 0, 5, 2, 31, 18, 0, 0, 0, 0, 0, 0, 0, 100, 21, 0, 0, 2, 13, 6, 22, 2, 0, 0, 0, 0, 2, 66, 6, 0, 0, 0, 6, 0, 40, 7, 0, 0, 0, 6, 1, 87, 5, 0, 1, 0, 0, 4, 43, 3, 0, 0, 0, 0, 3, 31, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 13, 1, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 62, 11, 0, 4, 0, 6, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 
3189景碩, 741, 93, 6, 3, 4, 52, 28, 0, 0, 0, 0, 0, 0, 0, 287, 57, 6, 0, 4, 38, 9, 42, 4, 0, 0, 0, 0, 4, 67, 3, 0, 0, 0, 3, 0, 14, 1, 0, 0, 0, 0, 1, 69, 8, 0, 0, 0, 3, 5, 67, 9, 0, 1, 0, 1, 7, 21, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 53, 1, 0, 0, 0, 1, 0, 56, 9, 0, 2, 0, 6, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
1537廣隆, 593, 74, 0, 3, 3, 42, 26, 0, 0, 0, 0, 0, 0, 0, 162, 28, 0, 0, 2, 20, 6, 56, 13, 0, 0, 0, 5, 8, 61, 5, 0, 0, 0, 5, 0, 24, 2, 0, 0, 0, 1, 1, 73, 12, 0, 0, 0, 6, 6, 60, 5, 0, 0, 0, 2, 3, 36, 2, 0, 1, 1, 0, 0, 20, 0, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 0, 1, 13, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 41, 6, 0, 2, 0, 3, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
8131福懋科, 605, 70, 6, 3, 4, 40, 17, 0, 0, 0, 0, 0, 0, 0, 132, 30, 0, 0, 3, 22, 5, 12, 1, 0, 0, 0, 0, 1, 122, 7, 0, 1, 0, 6, 0, 18, 5, 0, 0, 0, 3, 2, 9, 1, 0, 0, 0, 0, 1, 16, 1, 0, 0, 0, 0, 1, 39, 1, 0, 0, 0, 1, 0, 18, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 148, 14, 6, 0, 1, 2, 5, 55, 9, 0, 2, 0, 6, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 
1532勤美, 1406, 135, 0, 36, 2, 54, 43, 0, 0, 0, 0, 0, 0, 0, 70, 13, 0, 0, 1, 10, 2, 14, 1, 0, 0, 0, 0, 1, 80, 8, 0, 1, 0, 7, 0, 8, 1, 0, 0, 0, 0, 1, 22, 2, 0, 0, 0, 0, 2, 87, 13, 0, 0, 0, 4, 9, 21, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 20, 2, 0, 0, 0, 0, 2, 27, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 965, 95, 0, 35, 1, 33, 26, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 
2612中航, 550, 57, 0, 7, 10, 30, 10, 0, 0, 0, 0, 0, 0, 0, 143, 27, 0, 0, 6, 19, 2, 80, 5, 0, 2, 0, 1, 2, 75, 5, 0, 0, 1, 3, 1, 10, 1, 0, 0, 0, 0, 1, 49, 6, 0, 0, 3, 1, 2, 8, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 13, 0, 0, 0, 0, 0, 0, 50, 1, 0, 1, 0, 0, 0, 63, 11, 0, 4, 0, 6, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
